budget,id,revenue,popularity,release_date,vote_count,release_year,profit,approxviews,review_rate,movieId,rating
20000000.0,617,67200000.0,13.924623,1998-03-20,454.0,1998,47200000.0,14328358,3.168541712874567e-05,617.0,3.5939130434782607
1000000.0,32456,2057193.0,4.967667,1997-09-07,25.0,1997,1057193.0,448190,5.577991476829023e-05,32456.0,3.5770171149144256
0.0,1774,720074.0,2.238505,1997-09-06,24.0,1997,720074.0,156878,0.00015298512219686635,1774.0,2.3947368421052633
80000000.0,2157,136159423.0,12.000579,1998-04-03,395.0,1998,56159423.0,29031859,1.3605742574045981e-05,2157.0,3.2934782608695654
55000000.0,795,198685114.0,8.228219,1998-04-10,537.0,1998,143685114.0,42363563,1.2675987617000015e-05,795.0,3.208695652173913
0.0,267,1535558.0,6.715019,1997-10-28,89.0,1997,1535558.0,334544,0.00026603376536419725,267.0,2.902897589028976
0.0,4415,14096321.0,12.238488,1998-05-01,157.0,1998,14096321.0,3005612,5.223561790410738e-05,4415.0,3.0077071290944124
75000000.0,8656,140464664.0,11.644633,1998-05-08,870.0,1998,65464664.0,29949821,2.904858763596617e-05,8656.0,4.0188356164383565
130000000.0,929,379014294.0,11.295121,1998-05-20,1075.0,1998,249014294.0,80813282,1.3302268802794075e-05,929.0,3.831219512195122
18500000.0,1878,10680275.0,9.220346,1998-05-22,1321.0,1998,-7819725.0,2277244,0.0005800871579857055,1878.0,2.0595238095238093
60000000.0,1965,128038368.0,9.430812,1998-06-05,320.0,1998,68038368.0,27300291,1.1721486778291117e-05,1965.0,3.5701114922813035
70000000.0,6068,164000000.0,18.324219,1998-06-12,343.0,1998,94000000.0,34968017,9.80896343078305e-06,6068.0,3.0694444444444446
66000000.0,846,189198313.0,12.311615,1998-06-19,494.0,1998,123198313.0,40340791,1.2245669649858873e-05,846.0,3.490453460620525
71000000.0,3050,294456605.0,9.439079,1998-06-22,705.0,1998,223456605.0,62783924,1.1228989127853811e-05,3050.0,2.6470588235294117
48000000.0,1389,77745568.0,7.349812,1998-06-26,338.0,1998,29745568.0,16576880,2.0389844168504567e-05,1389.0,1.8959390862944163
140000000.0,95,553799566.0,13.235112,1998-07-01,2540.0,1998,413799566.0,118080930,2.151067069000896e-05,95.0,3.1123652554288395
140000000.0,944,285444603.0,14.470551,1998-07-10,782.0,1998,145444603.0,60862388,1.2848657860746443e-05,944.0,3.824122807017544
60000.0,473,3221152.0,10.621362,1998-07-10,600.0,1998,3161152.0,686812,0.0008736015095834086,473.0,2.3261168384879727
23000000.0,544,369884651.0,11.688958,1998-07-15,1616.0,1998,346884651.0,78866663,2.0490279904450883e-05,544.0,2.929226736566186
70000000.0,857,481840909.0,21.758054,1998-07-24,5148.0,1998,411840909.0,102737933,5.0108074492797126e-05,857.0,3.33
73000000.0,8688,103891409.0,11.604533,1998-08-07,331.0,1998,30891409.0,22151686,1.4942429212837344e-05,8688.0,2.806451612903226
20000000.0,33644,37672350.0,3.645263,1998-08-14,24.0,1998,17672350.0,8032484,2.9878677629485473e-06,33644.0,2.3205128205128207
13000000.0,3682,16757163.0,8.736869,1998-08-28,138.0,1998,3757163.0,3572955,3.8623492319382696e-05,3682.0,3.5957842529448234
250000.0,431,501818.0,12.095263,1997-09-09,1101.0,1997,251818.0,109328,0.010070613200643935,431.0,3.6981391816196716
33000000.0,2109,244386864.0,11.840557,1998-09-18,1254.0,1998,211386864.0,52108073,2.406536891126256e-05,2109.0,3.606979542719615
55000000.0,8195,41610884.0,9.672094,1998-09-25,670.0,1998,-13389116.0,8872256,7.551630611199677e-05,8195.0,3.9150943396226414
60000000.0,8916,171757863.0,16.025625,1998-10-02,1320.0,1998,111757863.0,36622145,3.604376532286681e-05,8916.0,3.241635687732342
75000000.0,6435,46683377.0,7.757795,1998-10-16,348.0,1998,-28316623.0,9953811,3.4961483596584266e-05,6435.0,3.1666666666666665
20000000.0,637,229400000.0,39.39497,1997-12-20,3643.0,1997,209400000.0,49978213,7.289176185631126e-05,637.0,2.846865067899451
20000000.0,73,23875127.0,18.157166,1998-10-30,3120.0,1998,3875127.0,5090645,0.0006128889364707223,73.0,3.794658493870403
10000000.0,3033,6451628.0,6.788021,1998-01-21,82.0,1998,-3548372.0,1375613,5.9609788508832065e-05,3033.0,3.407870404615726
30000000.0,4518,82150642.0,7.566321,1998-09-13,346.0,1998,52150642.0,17516128,1.9753224000189998e-05,4518.0,2.8984238178633976
65000000.0,3600,40002112.0,11.023042,1998-11-13,381.0,1998,-24997888.0,8529234,4.466989649949808e-05,3600.0,2.718884120171674
90000000.0,297,142940100.0,14.026744,1998-11-12,1174.0,1998,52940100.0,30477633,3.8520051737613614e-05,297.0,3.108058608058608
2900000.0,666,5596708.0,4.919716,1998-01-16,132.0,1998,2696708.0,1193327,0.00011061511220310946,666.0,3.4623655913978495
70000000.0,200,118000000.0,9.538877,1998-12-10,402.0,1998,48000000.0,25159914,1.597779706242239e-05,200.0,2.84180790960452
25000000.0,1934,289317794.0,13.813155,1998-12-11,831.0,1998,264317794.0,61688228,1.3470965643558443e-05,1934.0,3.931413612565445
